SongName,CatBoxLink,GroupName,AlbumName,ArtistId,SongId,Duration,releasedate,issolo,Gender 
Two Melodies,https://files.catbox.moe/pcst4t.webm,Zion.T,https://catbox.moe/c/pzkim5,226,1079,213.74,2013-03-05,y,male
Yanghwa BRDG,https://files.catbox.moe/p19va2.webm,Zion.T,https://catbox.moe/c/pzkim5,226,1075,230.8,2014-09-30,y,male
Zero Gravity,https://files.catbox.moe/pjxck0.webm,Zion.T,https://catbox.moe/c/pzkim5,226,5126,274.9,2015-03-22,y,male
Blue Moon,https://files.catbox.moe/w24o43.webm,Hyolyn + Changmo,https://catbox.moe/c/ujtvhr,227,8933,203.14,2017-04-14,n,coed
Fantabulous,https://files.catbox.moe/nct0f5.webm,Minzy,https://catbox.moe/c/9dracw,228,17983,200.56,2021-12-12,y,female
Lovely,https://files.catbox.moe/1zo0j9.webm,Minzy,https://catbox.moe/c/9dracw,228,6270,240.64,2020-05-24,y,female
Ninano,https://files.catbox.moe/811uh4.webm,Minzy,https://catbox.moe/c/9dracw,228,2022,196.68,2017-04-16,y,female
Superwoman,https://files.catbox.moe/4d2mxo.webm,Minzy,https://catbox.moe/c/9dracw,228,2035,211.86,2017-04-19,y,female
TEAMO,https://files.catbox.moe/6bjgmp.webm,Minzy,https://catbox.moe/c/9dracw,228,15171,189.22,2021-07-11,y,female
Because of you,https://files.catbox.moe/cr4akn.webm,Berry Good,https://catbox.moe/c/ntvc3i,229,2030,212.46,2015-02-08,n,female
Bibbidi Bobbidi Boo,https://files.catbox.moe/lpp7go.webm,Berry Good,https://catbox.moe/c/ntvc3i,229,2027,203.26,2017-04-16,n,female
Green Apple,https://files.catbox.moe/qr565f.webm,Berry Good,https://catbox.moe/c/ntvc3i,229,2891,235.76,2018-08-16,n,female
Love Letter,https://files.catbox.moe/3mbd9y.webm,Berry Good,https://catbox.moe/c/ntvc3i,229,8492,213.38,2014-05-21,n,female
Mellow Mellow,https://files.catbox.moe/6oh7yu.webm,Berry Good,https://catbox.moe/c/ntvc3i,229,8499,267.4,2018-08-16,n,female
Oh! Oh!,https://files.catbox.moe/c09j8q.webm,Berry Good,https://catbox.moe/c/ntvc3i,229,4321,214.0,2019-05-25,n,female
Broken,https://files.catbox.moe/hefwy0.webm,Nell,https://catbox.moe/c/wa0y9l,230,2828,235.66,2017-07-25,n,male
Dream catcher,https://files.catbox.moe/j5iwmk.webm,Nell,https://catbox.moe/c/wa0y9l,230,2831,199.72,2016-08-18,n,male
Four times around the sun,https://files.catbox.moe/8ts453.webm,Nell,https://catbox.moe/c/wa0y9l,230,2835,284.22,2014-02-26,n,male
Green Nocturne,https://files.catbox.moe/kh5dzo.webm,Nell,https://catbox.moe/c/wa0y9l,230,2034,268.3,2014-12-14,n,male
Let's Part,https://files.catbox.moe/n85cd0.webm,Nell,https://catbox.moe/c/wa0y9l,230,14324,258.52,2018-11-14,n,male
Loosing Heart,https://files.catbox.moe/sjlday.webm,Nell,https://catbox.moe/c/wa0y9l,230,2838,284.76,2011-04-20,n,male
Lost in Perspective,https://files.catbox.moe/sa0gss.webm,Nell,https://catbox.moe/c/wa0y9l,230,2832,332.14,2015-12-01,n,male
Ocean of Light,https://files.catbox.moe/cha4ov.webm,Nell,https://catbox.moe/c/wa0y9l,230,2836,314.84,2013-06-09,n,male
The Day Before,https://files.catbox.moe/wmr4gt.webm,Nell,https://catbox.moe/c/wa0y9l,230,2033,333.96,2012-04-09,n,male
Time Spent Walking Through Memories,https://files.catbox.moe/f255pj.webm,Nell,https://catbox.moe/c/wa0y9l,230,14335,313.04,2010-03-04,n,male
Vain hope,https://files.catbox.moe/1wz1ir.webm,Nell,https://catbox.moe/c/wa0y9l,230,2830,263.62,2016-09-06,n,male
White Night,https://files.catbox.moe/02uvhj.webm,Nell,https://catbox.moe/c/wa0y9l,230,14323,280.04,2012-12-03,n,male
And July,https://files.catbox.moe/ummsyq.webm,Heize,https://catbox.moe/c/0ah5d3,231,2037,228.18,2016-07-17,y,female
didn't know me,https://files.catbox.moe/isoluz.webm,Heize,https://catbox.moe/c/0ah5d3,231,3381,244.1,2018-03-08,y,female
Don't know you,https://files.catbox.moe/7exig3.webm,Heize,https://catbox.moe/c/0ah5d3,231,2133,195.86,2017-06-26,y,female
Falling Leaves are Beautiful,https://files.catbox.moe/s7t2ql.webm,Heize,https://catbox.moe/c/0ah5d3,231,5043,206.66,2019-10-13,y,female
First Sight,https://files.catbox.moe/4sejyc.webm,Heize,https://catbox.moe/c/0ah5d3,231,3607,207.6,2018-12-14,y,female
HAPPEN,https://files.catbox.moe/ere6l9.webm,Heize,https://catbox.moe/c/0ah5d3,231,13339,229.46,2021-05-20,y,female
In the Time spent with you,https://files.catbox.moe/sfx99u.webm,Heize,https://catbox.moe/c/0ah5d3,231,9784,268.68,2017-08-25,y,female
Jenga,https://files.catbox.moe/oex236.webm,Heize,https://catbox.moe/c/0ah5d3,231,3382,214.78,2018-03-08,y,female
Lyricist,https://files.catbox.moe/byurds.webm,Heize,https://catbox.moe/c/0ah5d3,231,6323,319.88,2020-06-10,y,female
Mianhae,https://files.catbox.moe/pzbggb.webm,Heize,https://catbox.moe/c/0ah5d3,231,2451,235.26,2018-03-12,y,female
No Reason,https://files.catbox.moe/mw20hh.webm,Heize,https://catbox.moe/c/0ah5d3,231,4088,222.82,2019-03-28,y,female
On Rainy Days,https://files.catbox.moe/i2dhvi.webm,Heize,https://catbox.moe/c/0ah5d3,231,15640,163.2,2021-08-04,y,female
She's Fine,https://files.catbox.moe/ajx5i5.webm,Heize,https://catbox.moe/c/0ah5d3,231,4051,151.88,2019-03-19,y,female
Shut Up & Groove,https://files.catbox.moe/gjk38j.webm,Heize,https://catbox.moe/c/0ah5d3,231,2038,200.18,2016-06-01,y,female
Star,https://files.catbox.moe/d0uuku.webm,Heize,https://catbox.moe/c/0ah5d3,231,2036,240.26,2016-12-04,y,female
We don't talk together,https://files.catbox.moe/pz1jxh.webm,Heize,https://catbox.moe/c/0ah5d3,231,4555,244.6,2019-07-07,y,female
Would be Better,https://files.catbox.moe/gl8cj1.webm,Heize,https://catbox.moe/c/0ah5d3,231,2379,222.57999999999998,2017-12-14,y,female
You're Cold,https://files.catbox.moe/yx9819.webm,Heize,https://catbox.moe/c/0ah5d3,231,9104,234.07999999999998,2020-06-22,y,female
"You, Clouds, Rain",https://files.catbox.moe/dkxf2t.webm,Heize,https://catbox.moe/c/0ah5d3,231,9785,205.72,2017-06-27,y,female
Your name,https://files.catbox.moe/ej7043.webm,Heize,https://catbox.moe/c/0ah5d3,231,6348,266.42,2020-06-15,y,female
Dark Circle,https://files.catbox.moe/wnw59d.webm,CocoSori,https://catbox.moe/c/dwo4do,232,3321,192.6,2016-01-04,n,female
Love is a sudden,https://files.catbox.moe/cl88io.webm,Mixx,https://catbox.moe/c/x9qp8g,233,2040,209.4,2017-01-04,n,female
Love Sick,https://files.catbox.moe/laxtkk.webm,Tahiti,https://catbox.moe/c/g6ddvg,234,2042,198.72,2013-07-24,n,female
Phone Number,https://files.catbox.moe/9bqg3m.webm,Tahiti,https://catbox.moe/c/g6ddvg,234,2045,208.18,2015-01-12,n,female
Run Away,https://files.catbox.moe/zgwm7q.webm,Royal Pirates,https://catbox.moe/c/9xucsv,236,3527,207.16,2015-11-30,n,male
Alone,https://files.catbox.moe/fuauxh.webm,Gummy,https://catbox.moe/c/089vrs,237,4047,280.02,2019-03-18,y,female
As a man,https://files.catbox.moe/mnqo5i.webm,Gummy,https://catbox.moe/c/089vrs,237,2055,329.44,2013-01-31,y,female
Because I Love You,https://files.catbox.moe/lnxtho.webm,Gummy,https://catbox.moe/c/089vrs,237,9648,215.48,2017-07-03,y,female
Because it's you,https://files.catbox.moe/8y8tfg.webm,Gummy,https://catbox.moe/c/089vrs,237,9652,227.38,2011-04-12,y,female
Childish Adult,https://files.catbox.moe/ejpwaz.webm,Gummy,https://catbox.moe/c/089vrs,237,9658,224.28,2008-10-03,y,female
Forget Me Now,https://files.catbox.moe/soa59z.webm,Gummy,https://catbox.moe/c/089vrs,237,9650,302.34,2008-10-03,y,female
I Wanna Be With You,https://files.catbox.moe/71hafo.webm,Gummy,https://catbox.moe/c/089vrs,237,14745,247.2,2021-06-08,y,female
I'm sorry,https://files.catbox.moe/6flfc2.webm,Gummy,https://catbox.moe/c/089vrs,237,2056,260.24,2008-10-03,y,female
Moonlight Drawn by Clouds,https://files.catbox.moe/smx5hi.webm,Gummy,https://catbox.moe/c/089vrs,237,9105,238.52,2016-09-06,y,female
Most Perfect Days,https://files.catbox.moe/jwsydv.webm,Gummy,https://catbox.moe/c/089vrs,237,9654,284.08,2019-10-21,y,female
My Love,https://files.catbox.moe/aiwqz6.webm,Gummy,https://catbox.moe/c/089vrs,237,9647,259.0,2020-05-23,y,female
The only thing I can't do,https://files.catbox.moe/l2uxyr.webm,Gummy,https://catbox.moe/c/089vrs,237,2054,348.74,2015-04-16,y,female
We Should've Been Friends,https://files.catbox.moe/s61pth.webm,Gummy,https://catbox.moe/c/089vrs,237,9649,284.58,2013-02-01,y,female
You are my everything,https://files.catbox.moe/cbwxi2.webm,Gummy,https://catbox.moe/c/089vrs,237,2058,250.94,2016-03-09,y,female
All about,https://files.catbox.moe/8aulgi.webm,MelodyDay,https://catbox.moe/c/cx5wcv,239,3085,258.78,2013-09-10,n,female
Anxious,https://files.catbox.moe/hksbmf.webm,MelodyDay,https://catbox.moe/c/cx5wcv,239,3082,254.06,2014-12-11,n,female
Color,https://files.catbox.moe/xu7jt1.webm,MelodyDay,https://catbox.moe/c/cx5wcv,239,3078,214.38,2016-06-30,n,female
Kiss on the lips,https://files.catbox.moe/pis1i8.webm,MelodyDay,https://catbox.moe/c/cx5wcv,239,3079,192.8,2017-02-14,n,female
Restless,https://files.catbox.moe/ynjb3c.webm,MelodyDay,https://catbox.moe/c/cx5wcv,239,2643,213.4,2018-06-29,n,female
You seem busy,https://files.catbox.moe/ve2x82.webm,MelodyDay,https://catbox.moe/c/cx5wcv,239,3083,239.18,2017-01-24,n,female
You're my everything,https://files.catbox.moe/vp9mr1.webm,MelodyDay,https://catbox.moe/c/cx5wcv,239,3086,252.2,2014-08-19,n,female
Bobby Doll,https://files.catbox.moe/7b7jks.webm,Song Ji Eun,https://catbox.moe/c/jbu973,240,3566,200.72,2016-09-19,y,female
Don’t Look At Me Like That,https://files.catbox.moe/y40diw.webm,Song Ji Eun,https://catbox.moe/c/jbu973,240,3565,225.56,2014-09-23,y,female
Going Crazy,https://files.catbox.moe/mlunfi.webm,Song Ji Eun,https://catbox.moe/c/jbu973,240,3564,262.84,2011-03-02,y,female
Hope Torture (False Hope),https://files.catbox.moe/u530mt.webm,Song Ji Eun,https://catbox.moe/c/jbu973,240,3562,200.44,2014-07-03,y,female
Person who I miss,https://files.catbox.moe/1p1cl6.webm,Song Ji Eun,https://catbox.moe/c/jbu973,240,3567,220.78,2015-03-05,y,female
Same,https://files.catbox.moe/jo3hpd.webm,Song Ji Eun,https://catbox.moe/c/jbu973,240,10711,254.7,2017-05-31,y,female
Twenty-Five,https://files.catbox.moe/f2qqry.webm,Song Ji Eun,https://catbox.moe/c/jbu973,240,3563,219.66,2014-10-13,y,female
I Dream,https://files.catbox.moe/ypxwu1.webm,15&,https://catbox.moe/c/eyi1yp,241,2061,275.1,2012-10-04,n,female
Rain & Cry,https://files.catbox.moe/bnc9ib.webm,15&,https://catbox.moe/c/eyi1yp,241,2060,215.82,2014-05-25,n,female
Somebody,https://files.catbox.moe/14s95r.webm,15&,https://catbox.moe/c/eyi1yp,241,2062,200.46,2013-04-08,n,female
Sugar,https://files.catbox.moe/p3j3ye.webm,15&,https://catbox.moe/c/eyi1yp,241,2059,198.64,2014-05-25,n,female
0310,https://files.catbox.moe/m4ft5i.webm,Baek Yerin,https://catbox.moe/c/7yu5da,242,5436,584.96,2019-12-10,y,female
0415,https://files.catbox.moe/jz7n4d.webm,Baek Yerin,https://catbox.moe/c/7yu5da,242,8241,510.54,2020-12-10,y,female
Across the universe,https://files.catbox.moe/b5eshz.webm,Baek Yerin,https://catbox.moe/c/7yu5da,242,3298,246.58,2015-11-29,y,female
Bye Bye my Blue,https://files.catbox.moe/a7jx6k.webm,Baek Yerin,https://catbox.moe/c/7yu5da,242,3299,206.32,2016-06-19,y,female
Hate you,https://files.catbox.moe/hgbc2m.webm,Baek Yerin,https://catbox.moe/c/7yu5da,242,8264,348.1,2020-12-13,y,female
Here I am again,https://files.catbox.moe/1s4ldj.webm,Baek Yerin,https://catbox.moe/c/7yu5da,242,5572,234.86,2020-01-12,y,female
Lean on Me,https://files.catbox.moe/ow7h9u.webm,Baek Yerin,https://catbox.moe/c/7yu5da,242,4261,209.98,2019-05-08,y,female
Maybe it's not our fault,https://files.catbox.moe/7qkxhg.webm,Baek Yerin,https://catbox.moe/c/7yu5da,242,4046,239.48,2019-03-18,y,female
Popo (How Deep Is Our Love#),https://files.catbox.moe/qaqi1j.webm,Baek Yerin,https://catbox.moe/c/7yu5da,242,5440,272.15999999999997,2019-12-10,y,female
Suddenly,https://files.catbox.moe/d4i0k2.webm,Baek Yerin,https://catbox.moe/c/7yu5da,242,4442,261.32,2019-06-18,y,female
DR Feel Good,https://files.catbox.moe/an2d99.webm,RaNia,https://catbox.moe/c/yx3sn0,243,2066,214.36,2011-04-06,n,female
Just Go,https://files.catbox.moe/hlx7y1.webm,RaNia,https://catbox.moe/c/yx3sn0,243,2065,190.22,2013-03-07,n,female
Pop Pop Pop,https://files.catbox.moe/q032ao.webm,RaNia,https://catbox.moe/c/yx3sn0,243,2068,181.48,2011-11-20,n,female
Style,https://files.catbox.moe/v02h1e.webm,RaNia,https://catbox.moe/c/yx3sn0,243,2067,205.18,2012-09-20,n,female
Lovesick,https://files.catbox.moe/e8v0kw.webm,Romeo,https://catbox.moe/c/0lfn2h,245,2070,227.68,2015-05-06,n,male
It's raining,https://files.catbox.moe/vpuks9.webm,Snuper,https://catbox.moe/c/02ellh,246,2236,213.98,2016-11-14,n,male
Platonic Love,https://files.catbox.moe/0871yy.webm,Snuper,https://catbox.moe/c/02ellh,246,2071,205.64,2016-03-07,n,male
MOYA,https://files.catbox.moe/jj1qff.webm,AOA Black,https://catbox.moe/c/12esfl,248,606,299.42,2013-07-25,n,female
Greedyy,https://files.catbox.moe/nzbfsv.webm,JeA,https://catbox.moe/c/3t2x6h,249,6340,264.74,2020-06-12,y,female
365 Fresh,https://files.catbox.moe/vnkyg4.webm,Triple H,https://catbox.moe/c/ae3bme,250,2089,296.7,2017-04-30,n,coed
Retro Future,https://files.catbox.moe/t4k4ps.webm,Triple H,https://catbox.moe/c/ae3bme,250,4495,209.02,2018-07-18,n,coed
Jackpot,https://files.catbox.moe/h1r9mq.webm,Elris,https://catbox.moe/c/4891lr,252,5831,208.86,2020-02-26,n,female
My Star,https://files.catbox.moe/x7i2cg.webm,Elris,https://catbox.moe/c/4891lr,252,2221,228.84,2017-07-26,n,female
Pow Pow,https://files.catbox.moe/6t0fqj.webm,Elris,https://catbox.moe/c/4891lr,252,2289,182.4,2017-09-12,n,female
Summer Dream,https://files.catbox.moe/isfqk3.webm,Elris,https://catbox.moe/c/4891lr,252,2633,198.18,2018-06-28,n,female
This is me,https://files.catbox.moe/gae0s0.webm,Elris,https://catbox.moe/c/4891lr,252,5802,212.24,2020-02-21,n,female
"We, First",https://files.catbox.moe/7x13zr.webm,Elris,https://catbox.moe/c/4891lr,252,2114,249.9,2017-06-01,n,female
Badster,https://files.catbox.moe/p0amlk.webm,Hyo,https://catbox.moe/c/kpi83h,253,4625,196.82,2019-07-20,y,female
Dessert,https://files.catbox.moe/lp682n.webm,Hyo,https://catbox.moe/c/kpi83h,253,6880,202.28,2020-07-22,y,female
Mystery,https://files.catbox.moe/fqs1pe.webm,Hyo,https://catbox.moe/c/kpi83h,253,2116,190.12,2016-12-01,y,female
Second,https://files.catbox.moe/dz4jam.webm,Hyo,https://catbox.moe/c/kpi83h,253,15890,227.04,2021-08-09,y,female
Wannabe,https://files.catbox.moe/ppx5kv.webm,Hyo,https://catbox.moe/c/kpi83h,253,2115,186.28,2017-06-01,y,female
Away,https://files.catbox.moe/2q0jfc.webm,Jeong Eun Ji,https://catbox.moe/c/ed5wiq,255,6844,202.64,2020-07-15,y,female
Being There,https://files.catbox.moe/gjuotd.webm,Jeong Eun Ji,https://catbox.moe/c/ed5wiq,255,3020,482.42,2018-10-17,y,female
Hopefully sky,https://files.catbox.moe/vfau3s.webm,Jeong Eun Ji,https://catbox.moe/c/ed5wiq,255,2144,250.34,2016-04-17,y,female
Stay,https://files.catbox.moe/gr3aru.webm,Jeong Eun Ji,https://catbox.moe/c/ed5wiq,255,3414,221.94,2018-05-02,y,female
The Spring,https://files.catbox.moe/ha2oyx.webm,Jeong Eun Ji,https://catbox.moe/c/ed5wiq,255,2143,233.16,2017-04-09,y,female
To Me,https://files.catbox.moe/6uwtpe.webm,Jeong Eun Ji,https://catbox.moe/c/ed5wiq,255,8173,231.56,2020-12-05,y,female
Cold Blooded,https://files.catbox.moe/ovw4jj.webm,Jessi,https://catbox.moe/c/t2vp0l,256,17002,175.54,2021-10-12,y,female
Down,https://files.catbox.moe/gc7mat.webm,Jessi,https://catbox.moe/c/t2vp0l,256,2686,213.28,2018-07-06,y,female
Drip,https://files.catbox.moe/yodx3n.webm,Jessi,https://catbox.moe/c/t2vp0l,256,5198,215.82,2019-11-01,y,female
Gucci,https://files.catbox.moe/vhak80.webm,Jessi,https://catbox.moe/c/t2vp0l,256,2160,179.04,2017-07-13,y,female
My Romeo,https://files.catbox.moe/lthprg.webm,Jessi,https://catbox.moe/c/t2vp0l,256,9855,247.2,2016-08-19,y,female
Nunu Nana,https://files.catbox.moe/rqsgdm.webm,Jessi,https://catbox.moe/c/t2vp0l,256,6912,198.44,2020-07-30,y,female
What Type of X,https://files.catbox.moe/nvmrt4.webm,Jessi,https://catbox.moe/c/t2vp0l,256,10529,201.44,2021-03-17,y,female
Who Dat B,https://files.catbox.moe/41npm2.webm,Jessi,https://catbox.moe/c/t2vp0l,256,4979,199.3,2019-09-23,y,female
Cherry Blossom Ending,https://files.catbox.moe/dtarv3.webm,Busker Busker,https://catbox.moe/c/ou4pnv,257,2166,295.68,2012-04-01,n,male
If you really love me,https://files.catbox.moe/t89qpp.webm,Busker Busker,https://catbox.moe/c/ou4pnv,257,2167,270.92,2012-06-20,n,male
"Love, at first",https://files.catbox.moe/hghv6d.webm,Busker Busker,https://catbox.moe/c/ou4pnv,257,2168,280.48,2013-09-24,n,male
Anbu,https://files.catbox.moe/5zi4gz.webm,Lee Sun Hee,https://catbox.moe/c/juvanz,258,6576,205.54,2020-06-15,y,female
Let's go to Happy Land,https://files.catbox.moe/htu96u.webm,Lee Sun Hee,https://catbox.moe/c/juvanz,258,2171,245.68,2015-08-10,y,female
Meet him among them,https://files.catbox.moe/zew7r3.webm,Lee Sun Hee,https://catbox.moe/c/juvanz,258,2169,282.1,2014-03-25,y,female
WindFlower,https://files.catbox.moe/o8huu4.webm,Lee Sun Hee,https://catbox.moe/c/juvanz,258,2170,251.98,2016-12-14,y,female
30Sexy,https://files.catbox.moe/ihl63n.webm,Rain,https://catbox.moe/c/khgygt,259,2174,214.6,2014-01-01,y,male
Gang,https://files.catbox.moe/4pt6t1.webm,Rain,https://catbox.moe/c/khgygt,259,2354,201.02,2017-12-01,y,male
How To Avoid the Sun,https://files.catbox.moe/ntmlqh.webm,Rain,https://catbox.moe/c/khgygt,259,6691,231.18,2012-07-16,y,male
I Do,https://files.catbox.moe/znt5o0.webm,Rain,https://catbox.moe/c/khgygt,259,6697,277.15999999999997,2012-07-10,y,male
I Love you,https://files.catbox.moe/ny7vxn.webm,Rain,https://catbox.moe/c/khgygt,259,2175,247.48,2014-02-06,y,male
In my Bed,https://files.catbox.moe/w59djt.webm,Rain,https://catbox.moe/c/khgygt,259,6695,305.1,2012-07-10,y,male
It's Raining,https://files.catbox.moe/wjpf1n.webm,Rain,https://catbox.moe/c/khgygt,259,6693,296.1,2012-07-10,y,male
La song,https://files.catbox.moe/3y8jmo.webm,Rain,https://catbox.moe/c/khgygt,259,2173,230.32,2014-01-01,y,male
Let's Dance,https://files.catbox.moe/0wyy1g.webm,Rain,https://catbox.moe/c/khgygt,259,9196,212.28,2020-08-05,y,male
Love Song,https://files.catbox.moe/0ccs8d.webm,Rain,https://catbox.moe/c/khgygt,259,6690,246.34,2012-07-16,y,male
Magnetic,https://files.catbox.moe/xj55ap.webm,Rain,https://catbox.moe/c/khgygt,259,10383,203.64,2021-03-10,y,male
Rainism,https://files.catbox.moe/28g366.webm,Rain,https://catbox.moe/c/khgygt,259,6694,321.14,2012-06-20,y,male
The best present,https://files.catbox.moe/ibyl2q.webm,Rain,https://catbox.moe/c/khgygt,259,2172,248.7,2017-01-14,y,male
Why Don't We,https://files.catbox.moe/98yy1c.webm,Rain,https://catbox.moe/c/khgygt,259,10124,194.58,2021-03-03,y,male
60Sec,https://files.catbox.moe/su3nq5.webm,Kim Sung Kyu,https://catbox.moe/c/3y6h6z,260,2178,248.2,2012-11-18,y,male
Beautiful,https://files.catbox.moe/9aosnq.webm,Kim Sung Kyu,https://catbox.moe/c/3y6h6z,260,7068,250.8,2020-06-10,y,male
Don't move,https://files.catbox.moe/z04cgw.webm,Kim Sung Kyu,https://catbox.moe/c/3y6h6z,260,8459,323.88,2018-05-14,y,male
Hush,https://files.catbox.moe/b5rxoi.webm,Kim Sung Kyu,https://catbox.moe/c/3y6h6z,260,11041,248.14,2021-03-29,y,male
I Need you,https://files.catbox.moe/35os7f.webm,Kim Sung Kyu,https://catbox.moe/c/3y6h6z,260,2179,234.4,2012-12-17,y,male
I'm Cold,https://files.catbox.moe/ej95l1.webm,Kim Sung Kyu,https://catbox.moe/c/3y6h6z,260,8456,244.52,2020-12-14,y,male
Kontrol,https://files.catbox.moe/h83tsh.webm,Kim Sung Kyu,https://catbox.moe/c/3y6h6z,260,2176,238.0,2015-05-10,y,male
Sorry,https://files.catbox.moe/k6s0vt.webm,Kim Sung Kyu,https://catbox.moe/c/3y6h6z,260,7064,323.38,2018-08-22,y,male
True Love,https://files.catbox.moe/okqnn3.webm,Kim Sung Kyu,https://catbox.moe/c/3y6h6z,260,7063,224.22,2018-02-26,y,male
You must be you,https://files.catbox.moe/0lv5i1.webm,Kim Sung Kyu,https://catbox.moe/c/3y6h6z,260,2177,225.88,2015-05-10,y,male
Flower,https://files.catbox.moe/sdaeh8.webm,XIA,https://catbox.moe/c/j9gh37,261,2180,283.22,2015-03-02,y,male
How can I love you,https://files.catbox.moe/ioby9t.webm,XIA,https://catbox.moe/c/j9gh37,261,2186,274.92,2016-04-13,y,male
Incredible,https://files.catbox.moe/q3tjat.webm,XIA,https://catbox.moe/c/j9gh37,261,10742,221.24,2013-07-15,y,male
OeO,https://files.catbox.moe/ry40f8.webm,XIA,https://catbox.moe/c/j9gh37,261,2185,264.7,2015-10-20,y,male
Rock the world,https://files.catbox.moe/t8itah.webm,XIA,https://catbox.moe/c/j9gh37,261,2181,250.02,2016-05-29,y,male
Tarantallegra,https://files.catbox.moe/m5syn5.webm,XIA,https://catbox.moe/c/j9gh37,261,2182,274.88,2012-05-13,y,male
The Game Begins,https://files.catbox.moe/4eppf2.webm,XIA,https://catbox.moe/c/j9gh37,261,10745,165.14,2015-04-27,y,male
The Last Dance,https://files.catbox.moe/7kcg94.webm,XIA,https://catbox.moe/c/j9gh37,261,10750,251.14,2019-03-11,y,male
The time is you,https://files.catbox.moe/e7m8ta.webm,XIA,https://catbox.moe/c/j9gh37,261,9310,240.64,2015-11-19,y,male
Yesterday,https://files.catbox.moe/87yhvq.webm,XIA,https://catbox.moe/c/j9gh37,261,2184,283.76,2015-10-18,y,male
